YR,DOY,HR,Date,AT-1m,P (cm)
2003,171,1200,6/20/03,-1.676,0
2003,171,1300,6/20/03,-1.004,0
2003,171,1400,6/20/03,-0.499,0
2003,171,1500,6/20/03,0.206,0
2003,171,1600,6/20/03,1.312,0
2003,171,1700,6/20/03,2.413,0
2003,171,1800,6/20/03,1.927,0
2003,171,1900,6/20/03,2.473,0
2003,171,2000,6/20/03,2.937,0
2003,171,2100,6/20/03,2.45,0
2003,171,2200,6/20/03,1.997,0
2003,171,2300,6/20/03,1.056,0
2003,171,2400,6/20/03,1.119,0
2003,172,100,6/21/03,0.135,0
2003,172,200,6/21/03,-0.404,0
2003,172,300,6/21/03,-0.899,0
2003,172,400,6/21/03,-1.557,0
2003,172,500,6/21/03,-1.927,0
2003,172,600,6/21/03,-2.231,0
2003,172,700,6/21/03,-2.416,0
2003,172,800,6/21/03,-2.72,0
2003,172,900,6/21/03,-2.714,0
2003,172,1000,6/21/03,-3.094,0
2003,172,1100,6/21/03,-2.902,0
2003,172,1200,6/21/03,-2.813,0
2003,172,1300,6/21/03,-2.31,0
2003,172,1400,6/21/03,-1.269,0
2003,172,1500,6/21/03,-0.205,0
2003,172,1600,6/21/03,0.131,0
2003,172,1700,6/21/03,0.284,0
2003,172,1800,6/21/03,0.246,0
2003,172,1900,6/21/03,0.903,0
2003,172,2000,6/21/03,1.175,0
2003,172,2100,6/21/03,0.661,0
2003,172,2200,6/21/03,0.291,0
2003,172,2300,6/21/03,-0.251,0
2003,172,2400,6/21/03,-1.03,0
2003,173,100,6/22/03,-1.741,0
2003,173,200,6/22/03,-2.308,0
2003,173,300,6/22/03,-2.567,0
2003,173,400,6/22/03,-2.867,0
2003,173,500,6/22/03,-3.318,0
2003,173,600,6/22/03,-3.522,0
2003,173,700,6/22/03,-3.371,0
2003,173,800,6/22/03,-3.211,0
2003,173,900,6/22/03,-3.097,0
2003,173,1000,6/22/03,-3.05,0
2003,173,1100,6/22/03,-2.411,0
2003,173,1200,6/22/03,-0.878,0
2003,173,1300,6/22/03,-0.379,0
2003,173,1400,6/22/03,0.519,0
2003,173,1500,6/22/03,1.661,0
2003,173,1600,6/22/03,2.634,0
2003,173,1700,6/22/03,3.064,0
2003,173,1800,6/22/03,2.737,0
2003,173,1900,6/22/03,2.41,0
2003,173,2000,6/22/03,3.077,0
2003,173,2100,6/22/03,2.818,0
2003,173,2200,6/22/03,2.452,0
2003,173,2300,6/22/03,1.726,0
2003,173,2400,6/22/03,1.743,0
2003,174,100,6/23/03,1.454,0
2003,174,200,6/23/03,0.093,0
2003,174,300,6/23/03,0.548,0
2003,174,400,6/23/03,0.146,0
2003,174,500,6/23/03,-0.391,0
2003,174,600,6/23/03,-0.817,0
2003,174,700,6/23/03,-0.598,0
2003,174,800,6/23/03,-0.032,0
2003,174,900,6/23/03,-0.008,0
2003,174,1000,6/23/03,-0.245,0
2003,174,1100,6/23/03,1.494,0
2003,174,1200,6/23/03,1.8,0
2003,174,1300,6/23/03,2.248,0
2003,174,1400,6/23/03,3.2,0
2003,174,1500,6/23/03,3.493,0
2003,174,1600,6/23/03,3.177,0
2003,174,1700,6/23/03,5.266,0
2003,174,1800,6/23/03,5.107,0
2003,174,1900,6/23/03,5.006,0
2003,174,2000,6/23/03,4.808,0
2003,174,2100,6/23/03,5.064,0
2003,174,2200,6/23/03,5.109,0
2003,174,2300,6/23/03,4.622,0
2003,174,2400,6/23/03,4.089,0
2003,175,100,6/24/03,3.864,0
2003,175,200,6/24/03,3.195,0
2003,175,300,6/24/03,2.613,0
2003,175,400,6/24/03,2.064,0
2003,175,500,6/24/03,2.195,0
2003,175,600,6/24/03,2.201,0
2003,175,700,6/24/03,2.47,0
2003,175,800,6/24/03,2.865,0
2003,175,900,6/24/03,3.203,0
2003,175,1000,6/24/03,3.858,0
2003,175,1100,6/24/03,5.224,0
2003,175,1200,6/24/03,5.961,0
2003,175,1300,6/24/03,6.901,0
2003,175,1400,6/24/03,6.3,0
2003,175,1500,6/24/03,6.798,0
2003,175,1600,6/24/03,7.36,0
2003,175,1700,6/24/03,5.851,0
2003,175,1800,6/24/03,6.759,0
2003,175,1900,6/24/03,6.471,0
2003,175,2000,6/24/03,6.414,0
2003,175,2100,6/24/03,7.17,0
2003,175,2200,6/24/03,6.396,0
2003,175,2300,6/24/03,5.73,0
2003,175,2400,6/24/03,4.397,0
2003,176,100,6/25/03,3.33,0
2003,176,200,6/25/03,2.645,0
2003,176,300,6/25/03,2.465,0
2003,176,400,6/25/03,2.509,0
2003,176,500,6/25/03,2.955,0
2003,176,600,6/25/03,3.167,0
2003,176,700,6/25/03,3.125,0
2003,176,800,6/25/03,4.167,0
2003,176,900,6/25/03,4.131,0
2003,176,1000,6/25/03,4.477,0
2003,176,1100,6/25/03,5.138,0
2003,176,1200,6/25/03,5.063,0
2003,176,1300,6/25/03,2.126,0.254
2003,176,1400,6/25/03,0.646,0.508
2003,176,1500,6/25/03,0.35,0.508
2003,176,1600,6/25/03,2.871,0
2003,176,1700,6/25/03,1.752,0
2003,176,1800,6/25/03,1.35,0
2003,176,1900,6/25/03,3.153,0
2003,176,2000,6/25/03,3.671,0
2003,176,2100,6/25/03,3.735,0
2003,176,2200,6/25/03,2.695,0.254
2003,176,2300,6/25/03,1.655,0.254
2003,176,2400,6/25/03,1.59,0
2003,177,100,6/26/03,1.6,0
2003,177,200,6/26/03,1.648,0
2003,177,300,6/26/03,1.647,0
2003,177,400,6/26/03,1.615,0
2003,177,500,6/26/03,1.511,0
2003,177,600,6/26/03,0.876,0
2003,177,700,6/26/03,1.988,0
2003,177,800,6/26/03,3.362,0
2003,177,900,6/26/03,3.366,0
2003,177,1000,6/26/03,2.518,0
2003,177,1100,6/26/03,2.825,0
2003,177,1200,6/26/03,4.042,0
2003,177,1300,6/26/03,3.87,0
2003,177,1400,6/26/03,2.813,0.254
2003,177,1500,6/26/03,1.199,0.508
2003,177,1600,6/26/03,0.039,0.508
2003,177,1700,6/26/03,0.007,0
2003,177,1800,6/26/03,0.197,0.254
2003,177,1900,6/26/03,0.359,1.524
2003,177,2000,6/26/03,0.971,0.254
2003,177,2100,6/26/03,2.711,0
2003,177,2200,6/26/03,2.418,0.254
2003,177,2300,6/26/03,1.4,0
2003,177,2400,6/26/03,1.085,0
2003,178,100,6/27/03,0.852,0
2003,178,200,6/27/03,0.719,0.254
2003,178,300,6/27/03,0.606,0
2003,178,400,6/27/03,0.362,0
2003,178,500,6/27/03,1.145,0
2003,178,600,6/27/03,1.373,0
2003,178,700,6/27/03,1.354,0
2003,178,800,6/27/03,2.049,0
2003,178,900,6/27/03,2.063,0
2003,178,1000,6/27/03,2.927,0
2003,178,1100,6/27/03,3.828,0
2003,178,1200,6/27/03,4.411,0
2003,178,1300,6/27/03,4.01,0
2003,178,1400,6/27/03,4.781,0
2003,178,1500,6/27/03,3.175,0
2003,178,1600,6/27/03,0.253,0
2003,178,1700,6/27/03,0.062,0
2003,178,1800,6/27/03,0.386,0
2003,178,1900,6/27/03,1.249,0
2003,178,2000,6/27/03,2.326,0
2003,178,2100,6/27/03,3.873,0
2003,178,2200,6/27/03,2.793,1.016
2003,178,2300,6/27/03,2.301,2.032
2003,178,2400,6/27/03,1.804,1.016
2003,179,100,6/28/03,2.142,0.762
2003,179,200,6/28/03,2.121,0.254
2003,179,300,6/28/03,1.867,0.254
2003,179,400,6/28/03,1.084,0
2003,179,500,6/28/03,0.861,0
2003,179,600,6/28/03,0.939,0
2003,179,700,6/28/03,1.213,0
2003,179,800,6/28/03,1.726,0
2003,179,900,6/28/03,1.94,0
2003,179,1000,6/28/03,2.872,1.524
2003,179,1100,6/28/03,3.502,1.778
2003,179,1200,6/28/03,4.011,0
2003,179,1300,6/28/03,4.127,0
2003,179,1400,6/28/03,4.701,0
2003,179,1500,6/28/03,5.058,0
2003,179,1600,6/28/03,5.033,0
2003,179,1700,6/28/03,5.076,0
2003,179,1800,6/28/03,3.766,0.254
2003,179,1900,6/28/03,1.911,0
2003,179,2000,6/28/03,2.947,0
2003,179,2100,6/28/03,3.275,0
2003,179,2200,6/28/03,2.995,0
2003,179,2300,6/28/03,2.813,0
2003,179,2400,6/28/03,2.709,0
2003,180,100,6/29/03,2.142,0
2003,180,200,6/29/03,2.826,0
2003,180,300,6/29/03,3.414,0
2003,180,400,6/29/03,2.385,0
2003,180,500,6/29/03,1.834,0
2003,180,600,6/29/03,1.91,0
2003,180,700,6/29/03,2.765,0
2003,180,800,6/29/03,3.161,0
2003,180,900,6/29/03,3.931,0
2003,180,1000,6/29/03,4.064,0
2003,180,1100,6/29/03,4.671,0
2003,180,1200,6/29/03,5.424,0
2003,180,1300,6/29/03,6.103,0
2003,180,1400,6/29/03,6.877,0
2003,180,1500,6/29/03,7.41,0
2003,180,1600,6/29/03,7.76,0
2003,180,1700,6/29/03,7.05,0
2003,180,1800,6/29/03,6.086,0
2003,180,1900,6/29/03,5.738,0
2003,180,2000,6/29/03,4.86,0
2003,180,2100,6/29/03,5.044,0
2003,180,2200,6/29/03,4.77,0
2003,180,2300,6/29/03,5.069,0
2003,180,2400,6/29/03,4.331,0
2003,181,100,6/30/03,3.871,0
2003,181,200,6/30/03,3.747,0
2003,181,300,6/30/03,3.435,0
2003,181,400,6/30/03,3.161,0
2003,181,500,6/30/03,2.872,0
2003,181,600,6/30/03,2.802,0
2003,181,700,6/30/03,2.834,0
2003,181,800,6/30/03,3.023,0
2003,181,900,6/30/03,3.235,0
2003,181,1000,6/30/03,3.728,0
2003,181,1100,6/30/03,4.401,0
2003,181,1200,6/30/03,4.579,0
2003,181,1300,6/30/03,5.137,0
2003,181,1400,6/30/03,5.468,0
2003,181,1500,6/30/03,4.067,0
2003,181,1600,6/30/03,3.83,0
2003,181,1700,6/30/03,2.922,0
2003,181,1800,6/30/03,2.726,0
2003,181,1900,6/30/03,2.01,0
2003,181,2000,6/30/03,1.59,0
2003,181,2100,6/30/03,1.211,0
2003,181,2200,6/30/03,1.3,0
2003,181,2300,6/30/03,1.386,0
2003,181,2400,6/30/03,1.247,0
2003,182,100,7/1/03,1.319,0
2003,182,200,7/1/03,1.201,0
2003,182,300,7/1/03,0.915,0
2003,182,400,7/1/03,0.959,0
2003,182,500,7/1/03,1.351,0
2003,182,600,7/1/03,2.659,0
2003,182,700,7/1/03,3.642,0
2003,182,800,7/1/03,3.961,0
2003,182,900,7/1/03,3.917,0
2003,182,1000,7/1/03,4.354,0
2003,182,1100,7/1/03,4.672,0
2003,182,1200,7/1/03,4.922,0
2003,182,1300,7/1/03,4.855,0
2003,182,1400,7/1/03,5.142,0
2003,182,1500,7/1/03,4.912,0
2003,182,1600,7/1/03,4.954,0
2003,182,1700,7/1/03,5.504,0
2003,182,1800,7/1/03,5.431,0
2003,182,1900,7/1/03,5.195,0
2003,182,2000,7/1/03,4.869,0
2003,182,2100,7/1/03,4.759,0
2003,182,2200,7/1/03,4.482,0
2003,182,2300,7/1/03,4.721,0
2003,182,2400,7/1/03,4.848,0
2003,183,100,7/2/03,4.603,0
2003,183,200,7/2/03,4.358,0
2003,183,300,7/2/03,4.179,0
2003,183,400,7/2/03,3.657,0
2003,183,500,7/2/03,3.133,0
2003,183,600,7/2/03,3.189,0
2003,183,700,7/2/03,3.327,0
2003,183,800,7/2/03,3.103,0
2003,183,900,7/2/03,2.962,0
2003,183,1000,7/2/03,3.041,0
2003,183,1100,7/2/03,3.063,0
2003,183,1200,7/2/03,3.049,0
2003,183,1300,7/2/03,3.062,0
2003,183,1400,7/2/03,3.897,0
2003,183,1500,7/2/03,4.78,0
2003,183,1600,7/2/03,5.661,0
2003,183,1700,7/2/03,6.296,0
2003,183,1800,7/2/03,6.669,0
2003,183,1900,7/2/03,6.668,0
2003,183,2000,7/2/03,7.72,0
2003,183,2100,7/2/03,6.458,0
2003,183,2200,7/2/03,5.6,0
2003,183,2300,7/2/03,5.508,0
2003,183,2400,7/2/03,5.252,0
2003,184,100,7/3/03,4.449,0
2003,184,200,7/3/03,3.956,0
2003,184,300,7/3/03,3.756,0
2003,184,400,7/3/03,3.555,0
2003,184,500,7/3/03,3.344,0.762
2003,184,600,7/3/03,3.028,1.016
2003,184,700,7/3/03,3.054,0
2003,184,800,7/3/03,3.134,0.254
2003,184,900,7/3/03,3.476,0
2003,184,1000,7/3/03,3.746,0.762
2003,184,1100,7/3/03,3.872,0.254
2003,184,1200,7/3/03,3.475,2.54
2003,184,1300,7/3/03,4.254,0.254
2003,184,1400,7/3/03,3.663,0.254
2003,184,1500,7/3/03,4.301,0
2003,184,1600,7/3/03,3.593,0
2003,184,1700,7/3/03,3.134,0
2003,184,1800,7/3/03,2.729,0
2003,184,1900,7/3/03,2.84,0
2003,184,2000,7/3/03,2.867,0
2003,184,2100,7/3/03,3.306,0
2003,184,2200,7/3/03,3.282,0
2003,184,2300,7/3/03,2.165,0.254
2003,184,2400,7/3/03,1.918,0
2003,185,100,7/4/03,1.55,0
2003,185,200,7/4/03,1.095,0
2003,185,300,7/4/03,0.483,0
2003,185,400,7/4/03,0.127,0
2003,185,500,7/4/03,0.06,0
2003,185,600,7/4/03,0.209,0
2003,185,700,7/4/03,0.641,0
2003,185,800,7/4/03,0.859,0
2003,185,900,7/4/03,0.778,0
2003,185,1000,7/4/03,1.043,0
2003,185,1100,7/4/03,1.853,0
2003,185,1200,7/4/03,2.421,0
2003,185,1300,7/4/03,3.183,0
2003,185,1400,7/4/03,3.827,0
2003,185,1500,7/4/03,3.962,0
2003,185,1600,7/4/03,4.315,0
2003,185,1700,7/4/03,4.308,0
2003,185,1800,7/4/03,4.399,0
2003,185,1900,7/4/03,4.381,0
2003,185,2000,7/4/03,4.433,0
2003,185,2100,7/4/03,3.818,0
2003,185,2200,7/4/03,3.984,0
2003,185,2300,7/4/03,3.346,0
2003,185,2400,7/4/03,2.606,0
2003,186,100,7/5/03,2.071,0
2003,186,200,7/5/03,1.621,0
2003,186,300,7/5/03,1.534,0
2003,186,400,7/5/03,1.787,0
2003,186,500,7/5/03,1.609,0
2003,186,600,7/5/03,1.491,0
2003,186,700,7/5/03,1.812,0
2003,186,800,7/5/03,2.266,0
2003,186,900,7/5/03,2.676,0
2003,186,1000,7/5/03,2.894,0
2003,186,1100,7/5/03,3.313,0
2003,186,1200,7/5/03,3.439,0
2003,186,1300,7/5/03,3.569,0
2003,186,1400,7/5/03,3.582,0
2003,186,1500,7/5/03,3.784,0
2003,186,1600,7/5/03,3.643,0
2003,186,1700,7/5/03,3.543,0
2003,186,1800,7/5/03,3.729,0
2003,186,1900,7/5/03,3.671,0
2003,186,2000,7/5/03,3.697,0
2003,186,2100,7/5/03,3.307,0
2003,186,2200,7/5/03,2.4,1.778
2003,186,2300,7/5/03,2.566,0.508
2003,186,2400,7/5/03,1.864,0.508
2003,187,100,7/6/03,1.25,0
2003,187,200,7/6/03,1.313,0
2003,187,300,7/6/03,1.464,0
2003,187,400,7/6/03,1.541,0
2003,187,500,7/6/03,1.81,0
2003,187,600,7/6/03,1.692,0
2003,187,700,7/6/03,1.908,0
2003,187,800,7/6/03,1.257,0
2003,187,900,7/6/03,1.647,0
2003,187,1000,7/6/03,2.401,0
2003,187,1100,7/6/03,2.241,0
2003,187,1200,7/6/03,2.726,0
2003,187,1300,7/6/03,1.791,0
2003,187,1400,7/6/03,1.328,0.254
2003,187,1500,7/6/03,0.963,0.254
2003,187,1600,7/6/03,0.021,0.762
2003,187,1700,7/6/03,-0.403,0
2003,187,1800,7/6/03,-0.323,0
2003,187,1900,7/6/03,-0.339,0
2003,187,2000,7/6/03,-1.061,0.254
2003,187,2100,7/6/03,-1.045,0.254
2003,187,2200,7/6/03,-1.123,0.254
2003,187,2300,7/6/03,-1.062,0
2003,187,2400,7/6/03,-1.058,0
2003,188,100,7/7/03,-1.513,0
2003,188,200,7/7/03,-1.889,0
2003,188,300,7/7/03,-1.991,0
2003,188,400,7/7/03,-2.174,0
2003,188,500,7/7/03,-2.374,0
2003,188,600,7/7/03,-2.652,0
2003,188,700,7/7/03,-2.871,0
2003,188,800,7/7/03,-3.011,0
2003,188,900,7/7/03,-3.063,0
2003,188,1000,7/7/03,-2.937,0
2003,188,1100,7/7/03,-3.095,0
2003,188,1200,7/7/03,-2.78,0
2003,188,1300,7/7/03,-2.807,0
2003,188,1400,7/7/03,-3.28,0
2003,188,1500,7/7/03,-3.493,0
2003,188,1600,7/7/03,-3.693,0
2003,188,1700,7/7/03,-3.918,0
2003,188,1800,7/7/03,-4.088,0
2003,188,1900,7/7/03,-4.182,0
2003,188,2000,7/7/03,-3.675,0
2003,188,2100,7/7/03,-1.465,0
2003,188,2200,7/7/03,-2.384,0
2003,188,2300,7/7/03,-4.474,0
2003,188,2400,7/7/03,-6.121,0
2003,189,100,7/8/03,-3.191,0
2003,189,200,7/8/03,-1.931,0
2003,189,300,7/8/03,-1.143,0
2003,189,400,7/8/03,-1.066,0
2003,189,500,7/8/03,-0.83,0
2003,189,600,7/8/03,0.607,0
2003,189,700,7/8/03,1.49,0
2003,189,800,7/8/03,1.431,0
2003,189,900,7/8/03,2.585,0.254
2003,189,1000,7/8/03,3.245,0.508
2003,189,1100,7/8/03,3.375,0.254
2003,189,1200,7/8/03,2.972,0
2003,189,1300,7/8/03,2.827,0
2003,189,1400,7/8/03,2.396,0
2003,189,1500,7/8/03,1.933,0
2003,189,1600,7/8/03,1.261,0
2003,189,1700,7/8/03,1.098,0
2003,189,1800,7/8/03,1.173,0
2003,189,1900,7/8/03,0.795,0
2003,189,2000,7/8/03,0.26,0
2003,189,2100,7/8/03,-0.13,0
2003,189,2200,7/8/03,-0.379,0
2003,189,2300,7/8/03,-0.623,0
2003,189,2400,7/8/03,-0.822,0
2003,190,100,7/9/03,-0.406,0
2003,190,200,7/9/03,0.529,0
2003,190,300,7/9/03,0.533,0
2003,190,400,7/9/03,0.277,0
2003,190,500,7/9/03,-0.776,0
2003,190,600,7/9/03,-0.954,0
2003,190,700,7/9/03,-0.522,0
2003,190,800,7/9/03,0.044,0
2003,190,900,7/9/03,0.255,0
2003,190,1000,7/9/03,0.215,0
2003,190,1100,7/9/03,0.72,0
2003,190,1200,7/9/03,1.302,0
2003,190,1300,7/9/03,2.016,0
2003,190,1400,7/9/03,2.977,0
2003,190,1500,7/9/03,3.351,0
2003,190,1600,7/9/03,4.335,0
2003,190,1700,7/9/03,5.017,0
2003,190,1800,7/9/03,4.937,0
2003,190,1900,7/9/03,5.068,0
2003,190,2000,7/9/03,5.248,0
2003,190,2100,7/9/03,4.602,0
2003,190,2200,7/9/03,4.079,0
2003,190,2300,7/9/03,3.765,0
2003,190,2400,7/9/03,3.842,0
2003,191,100,7/10/03,4.147,0
2003,191,200,7/10/03,4.196,0
2003,191,300,7/10/03,4.015,0
2003,191,400,7/10/03,3.827,0
2003,191,500,7/10/03,3.618,0
2003,191,600,7/10/03,3.577,0
2003,191,700,7/10/03,3.598,0
2003,191,800,7/10/03,3.711,0
2003,191,900,7/10/03,3.726,0
2003,191,1000,7/10/03,3.956,0
2003,191,1100,7/10/03,4.725,0
2003,191,1200,7/10/03,5.855,0
2003,191,1300,7/10/03,5.767,0
2003,191,1400,7/10/03,5.299,0
2003,191,1500,7/10/03,5.062,0
2003,191,1600,7/10/03,5.483,0
2003,191,1700,7/10/03,5.728,0
2003,191,1800,7/10/03,5.877,0
2003,191,1900,7/10/03,5.163,0
2003,191,2000,7/10/03,3.759,0
2003,191,2100,7/10/03,3.498,0
2003,191,2200,7/10/03,3.032,0
2003,191,2300,7/10/03,2.753,0
2003,191,2400,7/10/03,2.17,0
2003,192,100,7/11/03,1.878,0
2003,192,200,7/11/03,1.787,0
2003,192,300,7/11/03,1.678,0
2003,192,400,7/11/03,1.404,0
2003,192,500,7/11/03,1.563,0
2003,192,600,7/11/03,1.773,0
2003,192,700,7/11/03,1.689,0
2003,192,800,7/11/03,1.723,0
2003,192,900,7/11/03,3.332,0
2003,192,1000,7/11/03,3.855,0
2003,192,1100,7/11/03,3.933,0
2003,192,1200,7/11/03,4.743,0
2003,192,1300,7/11/03,4.831,0
2003,192,1400,7/11/03,4.938,0
2003,192,1500,7/11/03,5.025,0
2003,192,1600,7/11/03,5.321,0
2003,192,1700,7/11/03,5.712,0
2003,192,1800,7/11/03,4.171,0
2003,192,1900,7/11/03,4.775,0
2003,192,2000,7/11/03,4.173,0
2003,192,2100,7/11/03,3.875,0
2003,192,2200,7/11/03,3.792,0
2003,192,2300,7/11/03,3.619,0
2003,192,2400,7/11/03,3.593,0
2003,193,100,7/12/03,3.207,0
2003,193,200,7/12/03,2.971,0
2003,193,300,7/12/03,2.738,0
2003,193,400,7/12/03,2.61,0
2003,193,500,7/12/03,2.129,0
2003,193,600,7/12/03,1.956,0
2003,193,700,7/12/03,2.358,0
2003,193,800,7/12/03,2.457,0
2003,193,900,7/12/03,2.444,0
2003,193,1000,7/12/03,2.242,0
2003,193,1100,7/12/03,2.045,0
2003,193,1200,7/12/03,2.216,0
2003,193,1300,7/12/03,0.307,0.254
2003,193,1400,7/12/03,-0.814,0
2003,193,1500,7/12/03,-1.166,0
2003,193,1600,7/12/03,-1.073,0
2003,193,1700,7/12/03,-1.864,0
2003,193,1800,7/12/03,-2.104,0
2003,193,1900,7/12/03,-2.352,0
2003,193,2000,7/12/03,-2.354,0
2003,193,2100,7/12/03,-2.245,0
2003,193,2200,7/12/03,-2.256,0
2003,193,2300,7/12/03,-3.031,0
2003,193,2400,7/12/03,-3.914,0
2003,194,100,7/13/03,-4.92,0
2003,194,200,7/13/03,-5.495,0
2003,194,300,7/13/03,-4.912,0
2003,194,400,7/13/03,-4.434,0
2003,194,500,7/13/03,-4.464,0
2003,194,600,7/13/03,-4.575,0
2003,194,700,7/13/03,-4.682,0
2003,194,800,7/13/03,-4.355,0
2003,194,900,7/13/03,-3.819,0
2003,194,1000,7/13/03,-3.57,0
2003,194,1100,7/13/03,-3.286,0
2003,194,1200,7/13/03,-3.141,0
2003,194,1300,7/13/03,-2.904,0
2003,194,1400,7/13/03,-2.717,0
2003,194,1500,7/13/03,-2.536,0
2003,194,1600,7/13/03,-2.528,0
2003,194,1700,7/13/03,-2.586,0
2003,194,1800,7/13/03,-2.254,0
2003,194,1900,7/13/03,-1.836,0
2003,194,2000,7/13/03,-1.891,0
2003,194,2100,7/13/03,-2.029,0
2003,194,2200,7/13/03,-2.214,0
2003,194,2300,7/13/03,-2.317,0
2003,194,2400,7/13/03,-2.408,0
2003,195,100,7/14/03,-2.593,0
2003,195,200,7/14/03,-2.491,0
2003,195,300,7/14/03,-2.621,0
2003,195,400,7/14/03,-2.854,0
2003,195,500,7/14/03,-2.95,0
2003,195,600,7/14/03,-2.982,0
2003,195,700,7/14/03,-2.788,0
2003,195,800,7/14/03,-2.502,0
2003,195,900,7/14/03,-2.485,0
2003,195,1000,7/14/03,-3.029,0
2003,195,1100,7/14/03,-2.748,0
2003,195,1200,7/14/03,-2.285,0
2003,195,1300,7/14/03,-2.053,0.254
2003,195,1400,7/14/03,-2.278,0
2003,195,1500,7/14/03,-2.289,0
2003,195,1600,7/14/03,-2.074,0
2003,195,1700,7/14/03,-2.39,0
2003,195,1800,7/14/03,-2.415,0.508
2003,195,1900,7/14/03,-4.568,0.508
2003,195,2000,7/14/03,-5.886,0
2003,195,2100,7/14/03,-6.247,0
2003,195,2200,7/14/03,-6.177,0
2003,195,2300,7/14/03,-5.87,0
2003,195,2400,7/14/03,-6.3,0
2003,196,100,7/15/03,-6.773,0
2003,196,200,7/15/03,-7.14,0
2003,196,300,7/15/03,-6.894,0
2003,196,400,7/15/03,-6.887,0
2003,196,500,7/15/03,-7.59,0
2003,196,600,7/15/03,-7.78,0
2003,196,700,7/15/03,-7.86,0
2003,196,800,7/15/03,-7.53,0
2003,196,900,7/15/03,-6.647,0
2003,196,1000,7/15/03,-6.419,0
2003,196,1100,7/15/03,-4.98,0
2003,196,1200,7/15/03,-4.824,0.254
2003,196,1300,7/15/03,-6.381,0.508
2003,196,1400,7/15/03,-5.518,0.508
2003,196,1500,7/15/03,-6.453,0
2003,196,1600,7/15/03,-3.727,0.254
2003,196,1700,7/15/03,-6.624,0.254
2003,196,1800,7/15/03,-8.22,0
2003,196,1900,7/15/03,-9.8,0
2003,196,2000,7/15/03,-10.12,0.254
2003,196,2100,7/15/03,-7.18,0
2003,196,2200,7/15/03,-5.969,0
2003,196,2300,7/15/03,-7.26,0
2003,196,2400,7/15/03,-7.99,0
2003,197,100,7/16/03,-9.73,0
2003,197,200,7/16/03,-10.32,0
2003,197,300,7/16/03,-10.39,0
2003,197,400,7/16/03,-9.91,0
2003,197,500,7/16/03,-9.68,0
2003,197,600,7/16/03,-9.56,0
2003,197,700,7/16/03,-8.87,0
2003,197,800,7/16/03,-8.31,0
2003,197,900,7/16/03,-7.89,0
2003,197,1000,7/16/03,-7.37,0
2003,197,1100,7/16/03,-4.82,0
2003,197,1200,7/16/03,-4.371,0
2003,197,1300,7/16/03,-5.919,0
2003,197,1400,7/16/03,-6.351,0
2003,197,1500,7/16/03,-6.101,0
2003,197,1600,7/16/03,-4.783,0.254
2003,197,1700,7/16/03,-6.161,0.254
2003,197,1800,7/16/03,-5.741,0
2003,197,1900,7/16/03,-7.49,0
2003,197,2000,7/16/03,-7.35,0
2003,197,2100,7/16/03,-7.35,0
2003,197,2200,7/16/03,-7.6,0
2003,197,2300,7/16/03,-8.01,0
2003,197,2400,7/16/03,-8.05,0
2003,198,100,7/17/03,-7.73,0
2003,198,200,7/17/03,-7.96,0
2003,198,300,7/17/03,-7.82,0
2003,198,400,7/17/03,-7.96,0
2003,198,500,7/17/03,-7.8,0
2003,198,600,7/17/03,-7.98,0
2003,198,700,7/17/03,-7.87,0
2003,198,800,7/17/03,-7.59,0
2003,198,900,7/17/03,-7.24,0
2003,198,1000,7/17/03,-7.19,0
2003,198,1100,7/17/03,-6.616,0
2003,198,1200,7/17/03,-5.507,0
2003,198,1300,7/17/03,-4.274,0
2003,198,1400,7/17/03,-4.491,0
2003,198,1500,7/17/03,-3.511,0
2003,198,1600,7/17/03,-1.776,0
2003,198,1700,7/17/03,-3.999,0
2003,198,1800,7/17/03,-5.662,0
2003,198,1900,7/17/03,-7.06,0
2003,198,2000,7/17/03,-8.72,0.254
2003,198,2100,7/17/03,-9.07,0
2003,198,2200,7/17/03,-8.75,0
2003,198,2300,7/17/03,-8.4,0
2003,198,2400,7/17/03,-8.27,0
2003,199,100,7/18/03,-8.2,0
2003,199,200,7/18/03,-7.98,0
2003,199,300,7/18/03,-7.57,0
2003,199,400,7/18/03,-6.603,0
2003,199,500,7/18/03,-5.858,0
2003,199,600,7/18/03,-5.684,0
2003,199,700,7/18/03,-5.648,0
2003,199,800,7/18/03,-5.294,0
2003,199,900,7/18/03,-4.852,0
2003,199,1000,7/18/03,-4.446,0
2003,199,1100,7/18/03,-3.241,0
2003,199,1200,7/18/03,-1.982,0
2003,199,1300,7/18/03,-1.558,0
2003,199,1400,7/18/03,-0.814,0
2003,199,1500,7/18/03,-0.837,0
2003,199,1600,7/18/03,-0.761,0
2003,199,1700,7/18/03,-0.528,0
2003,199,1800,7/18/03,-0.248,0
2003,199,1900,7/18/03,0.058,0
2003,199,2000,7/18/03,0.225,0
2003,199,2100,7/18/03,-0.013,0
2003,199,2200,7/18/03,-0.552,0
2003,199,2300,7/18/03,-0.532,0
2003,199,2400,7/18/03,-0.561,0
2003,200,100,7/19/03,-0.813,0
2003,200,200,7/19/03,-1.243,0
2003,200,300,7/19/03,-1.34,0
2003,200,400,7/19/03,-1.134,0
2003,200,500,7/19/03,-0.562,0
2003,200,600,7/19/03,-0.487,0
2003,200,700,7/19/03,-0.662,0
2003,200,800,7/19/03,-0.958,0
